filename,slug,title,category,role_group,price_tier,frontmatter_path,alt_text,prompt,done
reblochon.jpg,reblochon,Reblochon,Cheese,Washed-rind,$$$,/images/ingredients/reblochon.jpg,Reblochon styled on a charcuterie board,"Close-up editorial food photograph of reblochon — flat disc, pale ivory paste, thin washed orange-pink rind with a. Presented on a pale grey-veined marble slab, with a small bone-handled cheese knife resting alongside. Styled as it would be served on a charcuterie board: cut wedges from the center out. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
red-hawk.jpg,red-hawk,Red Hawk,Cheese,Washed-rind,$$$,/images/ingredients/red-hawk.jpg,Red Hawk styled on a charcuterie board,"Close-up editorial food photograph of red hawk — small round, sticky orange-pink rind, pale dense paste. Presented on a pale grey-veined marble slab, with a small bone-handled cheese knife resting alongside. Styled as it would be served on a charcuterie board: cut wedges from the center out. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
epoisses.jpg,epoisses,Époisses,Cheese,Washed-rind,$$$,/images/ingredients/epoisses.jpg,Époisses styled on a charcuterie board,"Close-up editorial food photograph of époisses — small round in a wooden box, sticky orange-red rind, pale runny paste. Presented on a pale grey-veined marble slab, with a small bone-handled cheese knife resting alongside. Styled as it would be served on a charcuterie board: in its wooden box, the orange rind glistening, cut open and slumping. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
bresaola.jpg,bresaola,Bresaola,Cured Meat & Seafood,Air-dried whole muscle,$$$,/images/ingredients/bresaola.jpg,Bresaola styled on a charcuterie board,"Close-up editorial food photograph of bresaola — dark burgundy-purple, nearly uniform, a thin pale rim. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice paper-thin and serve within fifteen minutes. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
bundnerfleisch.jpg,bundnerfleisch,Bündnerfleisch,Cured Meat & Seafood,Air-dried whole muscle,$$$,/images/ingredients/bundnerfleisch.jpg,Bündnerfleisch styled on a charcuterie board,"Close-up editorial food photograph of bündnerfleisch — dark red-brown rectangular block, marbled with fine white sinew lines. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: sliced as thinly as possible into near-translucent dark red sheets. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
duck-prosciutto.jpg,duck-prosciutto,Duck Prosciutto,Cured Meat & Seafood,Air-dried whole muscle,$$$,/images/ingredients/duck-prosciutto.jpg,Duck Prosciutto styled on a charcuterie board,"Close-up editorial food photograph of duck prosciutto — deep mahogany-red muscle under a thick pale fat cap. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice very thin, across the grain. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
andouille.jpg,andouille,Andouille,Cured Meat & Seafood,Cooked sausage & deli,$,/images/ingredients/andouille.jpg,Andouille styled on a charcuterie board,"Close-up editorial food photograph of andouille — thick coins of deep red-brown coarse-textured smoked sausage, cut on the bias. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: thick coins sliced on the bias, seared and glossy. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
kielbasa.jpg,kielbasa,Kielbasa,Cured Meat & Seafood,Cooked sausage & deli,$,/images/ingredients/kielbasa.jpg,Kielbasa styled on a charcuterie board,"Close-up editorial food photograph of kielbasa — deep red-brown, smooth or coarse depending on style. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice krakowska thin on the diagonal. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
morcilla.jpg,morcilla,Morcilla,Cured Meat & Seafood,Cooked sausage & deli,$,/images/ingredients/morcilla.jpg,Morcilla styled on a charcuterie board,"Close-up editorial food photograph of morcilla — near-black, sometimes with visible rice grains. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: thick dark coins, seared and crisp at the edges. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
mortadella.jpg,mortadella,Mortadella,Cured Meat & Seafood,Cooked sausage & deli,$$,/images/ingredients/mortadella.jpg,Mortadella styled on a charcuterie board,"Close-up editorial food photograph of mortadella — pale pink, pearly, dotted with white fat squares and green pistachios. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: fold thick slices into loose quarters. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
pastrami.jpg,pastrami,Pastrami,Cured Meat & Seafood,Cooked sausage & deli,$$,/images/ingredients/pastrami.jpg,Pastrami styled on a charcuterie board,"Close-up editorial food photograph of pastrami — deep red-pink meat with a black pepper crust and a smoke ring. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thick — about ¼ inch — against the grain. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
guanciale.jpg,guanciale,Guanciale,Cured Meat & Seafood,Cured fat,$$$,/images/ingredients/guanciale.jpg,Guanciale styled on a charcuterie board,"Close-up editorial food photograph of guanciale — a mostly-white triangular slab with a thin pink muscle line, edged in. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice it very thin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
lardo.jpg,lardo,Lardo,Cured Meat & Seafood,Cured fat,$$$,/images/ingredients/lardo.jpg,Lardo styled on a charcuterie board,"Close-up editorial food photograph of lardo — near-white translucent slices with a faint pink blush and herb flecks. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice it translucent. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
pancetta.jpg,pancetta,Pancetta,Cured Meat & Seafood,Cured fat,$$,/images/ingredients/pancetta.jpg,Pancetta styled on a charcuterie board,"Close-up editorial food photograph of pancetta — rolled spiral of pink meat and white fat, or a flat streaky slab. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
black-forest-ham.jpg,black-forest-ham,Black Forest Ham,Cured Meat & Seafood,Dry-cured ham,$$,/images/ingredients/black-forest-ham.jpg,Black Forest Ham styled on a charcuterie board,"Close-up editorial food photograph of black forest ham — deep red muscle, white fat, a distinctly dark to black rind. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
coppa.jpg,coppa,Coppa,Cured Meat & Seafood,Dry-cured ham,$$,/images/ingredients/coppa.jpg,Coppa styled on a charcuterie board,"Close-up editorial food photograph of coppa — deep red rounds with a lacework of white fat and a rim of it outside. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin, and keep the rounds whole. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
country-ham.jpg,country-ham,Country Ham,Cured Meat & Seafood,Dry-cured ham,$$,/images/ingredients/country-ham.jpg,Country Ham styled on a charcuterie board,"Close-up editorial food photograph of country ham — dark mahogany-red, sometimes with a white surface bloom. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice paper-thin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
culatello.jpg,culatello,Culatello,Cured Meat & Seafood,Dry-cured ham,$$$,/images/ingredients/culatello.jpg,Culatello styled on a charcuterie board,"Close-up editorial food photograph of culatello — deep rose-red, marbled with fine fat, irregular pear-shaped slices. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice it thin, to order, and serve it immediately. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
jambon-de-bayonne.jpg,jambon-de-bayonne,Jambon de Bayonne,Cured Meat & Seafood,Dry-cured ham,$$,/images/ingredients/jambon-de-bayonne.jpg,Jambon de Bayonne styled on a charcuterie board,"Close-up editorial food photograph of jambon de bayonne — deep rose-pink, wide white fat cap, sometimes a red pepper-dusted rind. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin and drape in loose folds. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
jamon-iberico.jpg,jamon-iberico,Jamón Ibérico,Cured Meat & Seafood,Dry-cured ham,$$$,/images/ingredients/jamon-iberico.jpg,Jamón Ibérico styled on a charcuterie board,"Close-up editorial food photograph of jamón ibérico — dark red, heavily marbled with glossy yellowish fat. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin and slightly irregular. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
jamon-serrano.jpg,jamon-serrano,Jamón Serrano,Cured Meat & Seafood,Dry-cured ham,$$,/images/ingredients/jamon-serrano.jpg,Jamón Serrano styled on a charcuterie board,"Close-up editorial food photograph of jamón serrano — deep red muscle, firm white fat, drier surface. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
lomo.jpg,lomo,Lomo,Cured Meat & Seafood,Dry-cured ham,$$,/images/ingredients/lomo.jpg,Lomo styled on a charcuterie board,"Close-up editorial food photograph of lomo — deep red-brown rounds with a paprika-stained edge. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
prosciutto-di-parma.jpg,prosciutto-di-parma,Prosciutto di Parma,Cured Meat & Seafood,Dry-cured ham,$$$,/images/ingredients/prosciutto-di-parma.jpg,Prosciutto di Parma styled on a charcuterie board,"Close-up editorial food photograph of prosciutto di parma — deep rose-pink muscle with a clean white fat cap. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: drape, don't stack. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
prosciutto-san-daniele.jpg,prosciutto-san-daniele,Prosciutto di San Daniele,Cured Meat & Seafood,Dry-cured ham,$$$,/images/ingredients/prosciutto-san-daniele.jpg,Prosciutto di San Daniele styled on a charcuterie board,"Close-up editorial food photograph of prosciutto di san daniele — darker rose-red, flatter profile, trotter attached on the whole leg. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice paper-thin, to order if possible. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
speck.jpg,speck,Speck,Cured Meat & Seafood,Dry-cured ham,$$,/images/ingredients/speck.jpg,Speck styled on a charcuterie board,"Close-up editorial food photograph of speck — deep red muscle, thick white fat edge, dark smoked exterior. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice it thin but not paper-thin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
chorizo.jpg,chorizo,Chorizo,Cured Meat & Seafood,Salami,$,/images/ingredients/chorizo.jpg,Chorizo styled on a charcuterie board,"Close-up editorial food photograph of chorizo — brick red to deep orange, coarse fat flecks, often tied in a horseshoe. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin, on a slight diagonal. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
finocchiona.jpg,finocchiona,Finocchiona,Cured Meat & Seafood,Salami,$$,/images/ingredients/finocchiona.jpg,Finocchiona styled on a charcuterie board,"Close-up editorial food photograph of finocchiona — dull rose-red with visible fennel seeds and irregular fat. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin and handle gently. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
fuet.jpg,fuet,Fuet,Cured Meat & Seafood,Salami,$,/images/ingredients/fuet.jpg,Fuet styled on a charcuterie board,"Close-up editorial food photograph of fuet — pale pink-beige stick, chalky white mould coating. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: snapped into short irregular lengths, white bloom on the casing. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
genoa-salami.jpg,genoa-salami,Genoa Salami,Cured Meat & Seafood,Salami,$,/images/ingredients/genoa-salami.jpg,Genoa Salami styled on a charcuterie board,"Close-up editorial food photograph of genoa salami — pale rose-red rounds with fine even white fat flecks. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
landjager.jpg,landjager,Landjäger,Cured Meat & Seafood,Salami,$,/images/ingredients/landjager.jpg,Landjäger styled on a charcuterie board,"Close-up editorial food photograph of landjäger — flat dark brown-black rectangles, usually sold in linked pairs. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: serve them whole or snapped in half. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
pepperoni.jpg,pepperoni,Pepperoni,Cured Meat & Seafood,Salami,$,/images/ingredients/pepperoni.jpg,Pepperoni styled on a charcuterie board,"Close-up editorial food photograph of pepperoni — deep red-orange, fine white fat flecks, glossy. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin on the diagonal. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
rosette-de-lyon.jpg,rosette-de-lyon,Rosette de Lyon,Cured Meat & Seafood,Salami,$$,/images/ingredients/rosette-de-lyon.jpg,Rosette de Lyon styled on a charcuterie board,"Close-up editorial food photograph of rosette de lyon — very large rounds, deep red with big white fat pieces, tied with. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: lay slices flat, slightly overlapping, as a single row. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
salchichon.jpg,salchichon,Salchichón,Cured Meat & Seafood,Salami,$,/images/ingredients/salchichon.jpg,Salchichón styled on a charcuterie board,"Close-up editorial food photograph of salchichón — pale pinkish-red with visible black peppercorns and irregular fat. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin and on the diagonal. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
saucisson-sec.jpg,saucisson-sec,Saucisson Sec,Cured Meat & Seafood,Salami,$$,/images/ingredients/saucisson-sec.jpg,Saucisson Sec styled on a charcuterie board,"Close-up editorial food photograph of saucisson sec — dark red interior with large white fat pieces, chalky white exterior. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice on a steep diagonal. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
soppressata.jpg,soppressata,Soppressata,Cured Meat & Seafood,Salami,$$,/images/ingredients/soppressata.jpg,Soppressata styled on a charcuterie board,"Close-up editorial food photograph of soppressata — flattened oval slices, deep red with large irregular white fat pieces. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice it thin — about ⅛ inch. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
summer-sausage.jpg,summer-sausage,Summer Sausage,Cured Meat & Seafood,Salami,$,/images/ingredients/summer-sausage.jpg,Summer Sausage styled on a charcuterie board,"Close-up editorial food photograph of summer sausage — deep red-brown, fine grain, often with visible mustard seeds. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin, on the diagonal. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
anchovies.jpg,anchovies,Anchovies,Cured Meat & Seafood,Smoked & tinned fish,$$$,/images/ingredients/anchovies.jpg,Anchovies styled on a charcuterie board,"Close-up editorial food photograph of anchovies — brown fillets glossy with oil; or white fillets in oil and parsley. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: serve them in a small dish with their oil. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
bottarga.jpg,bottarga,Bottarga,Cured Meat & Seafood,Smoked & tinned fish,$$$,/images/ingredients/bottarga.jpg,Bottarga styled on a charcuterie board,"Close-up editorial food photograph of bottarga — amber to deep orange-brown block, sometimes wax-coated. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: shave it, don't slice it. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
gravlax.jpg,gravlax,Gravlax,Cured Meat & Seafood,Smoked & tinned fish,$$,/images/ingredients/gravlax.jpg,Gravlax styled on a charcuterie board,"Close-up editorial food photograph of gravlax — bright coral-orange, often with a green dill crust on one edge. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice thin on a shallow angle. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
sardines.jpg,sardines,Sardines,Cured Meat & Seafood,Smoked & tinned fish,$$,/images/ingredients/sardines.jpg,Sardines styled on a charcuterie board,"Close-up editorial food photograph of sardines — silver-blue skin, pale flesh, glossy with oil. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: serve them in the open tin. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
smoked-salmon.jpg,smoked-salmon,Smoked Salmon,Cured Meat & Seafood,Smoked & tinned fish,$$$,/images/ingredients/smoked-salmon.jpg,Smoked Salmon styled on a charcuterie board,"Close-up editorial food photograph of smoked salmon — deep orange-pink, glossy; hot-smoked is paler and matte. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: draped in loose ribbons, deep coral, faintly glossy. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
smoked-trout.jpg,smoked-trout,Smoked Trout,Cured Meat & Seafood,Smoked & tinned fish,$$,/images/ingredients/smoked-trout.jpg,Smoked Trout styled on a charcuterie board,"Close-up editorial food photograph of smoked trout — pale pink-bronze fillet with golden smoked skin. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: pile the flakes rather than arranging them. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
nduja.jpg,nduja,'Nduja,Cured Meat & Seafood,Spreadable,$$,/images/ingredients/nduja.jpg,'Nduja styled on a charcuterie board,"Close-up editorial food photograph of 'nduja — vivid scarlet-orange paste, glossy with rendered fat. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: serve it in a small bowl with its own knife. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
liverwurst.jpg,liverwurst,Liverwurst,Cured Meat & Seafood,Spreadable,$,/images/ingredients/liverwurst.jpg,Liverwurst styled on a charcuterie board,"Close-up editorial food photograph of liverwurst — pale grey-pink, smooth, often in a chub or ring. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: scatter chives or cracked pepper over the top. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
pate-de-campagne.jpg,pate-de-campagne,Pâté de Campagne,Cured Meat & Seafood,Spreadable,$$,/images/ingredients/pate-de-campagne.jpg,Pâté de Campagne styled on a charcuterie board,"Close-up editorial food photograph of pâté de campagne — grey-pink flecked loaf, often with a darker bacon edge or a bay leaf. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: slice about ⅓ inch thick. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
rillettes.jpg,rillettes,Rillettes,Cured Meat & Seafood,Spreadable,$$,/images/ingredients/rillettes.jpg,Rillettes styled on a charcuterie board,"Close-up editorial food photograph of rillettes — pale beige-grey, visibly shredded, under a white fat seal. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: serve in the pot or a small bowl with its own knife. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
sobrasada.jpg,sobrasada,Sobrasada,Cured Meat & Seafood,Spreadable,$$,/images/ingredients/sobrasada.jpg,Sobrasada styled on a charcuterie board,"Close-up editorial food photograph of sobrasada — vivid orange-red paste, glossy with fat. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: serve it in a small bowl with its own knife. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
teewurst.jpg,teewurst,Teewurst,Cured Meat & Seafood,Spreadable,$,/images/ingredients/teewurst.jpg,Teewurst styled on a charcuterie board,"Close-up editorial food photograph of teewurst — pale salmon-pink paste, sometimes in a small cloth-tied casing. Presented on a dark walnut serving board, with a folded natural linen cloth at the edge of frame. Styled as it would be served on a charcuterie board: scatter chives and cracked pepper over the top. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
baguette.jpg,baguette,Baguette,Crackers & Breads,Bread,$,/images/ingredients/baguette.jpg,Baguette styled on a charcuterie board,"Close-up editorial food photograph of baguette — golden, slashed diagonally, irregular holes inside. Presented on a light oak board over oatmeal linen, with a few loose crumbs scattered naturally. Styled as it would be served on a charcuterie board: slice on a sharp diagonal, about ⅓ inch thick. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
blini.jpg,blini,Blini,Crackers & Breads,Bread,$$,/images/ingredients/blini.jpg,Blini styled on a charcuterie board,"Close-up editorial food photograph of blini — small pale discs, slightly domed, speckled from the buckwheat. Presented on a light oak board over oatmeal linen, with a few loose crumbs scattered naturally. Styled as it would be served on a charcuterie board: serve them warm. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
brioche-toast-points.jpg,brioche-toast-points,Brioche Toast Points,Crackers & Breads,Bread,$$,/images/ingredients/brioche-toast-points.jpg,Brioche Toast Points styled on a charcuterie board,"Close-up editorial food photograph of brioche toast points — deep gold triangles, fine even crumb, no crust. Presented on a light oak board over oatmeal linen, with a few loose crumbs scattered naturally. Styled as it would be served on a charcuterie board: cut the crusts off. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
ciabatta.jpg,ciabatta,Ciabatta,Crackers & Breads,Bread,$,/images/ingredients/ciabatta.jpg,Ciabatta styled on a charcuterie board,"Close-up editorial food photograph of ciabatta — flat and irregular, dusted with flour, wide holes when torn. Presented on a light oak board over oatmeal linen, with a few loose crumbs scattered naturally. Styled as it would be served on a charcuterie board: tear it, don't slice it. Soft diffused natural window light from the upper left, gentle shadows, shallow depth of field, muted warm editorial palette, 3:2 landscape, food-magazine styling, photorealistic. No text, no logos, no hands, no people.",
